price,volume,side
75901.6,0.161,ask
75901.7,0.033,ask
75902.1,0.001,ask
75902.4,0.001,ask
75902.5,0.001,ask
75902.9,1.247,ask
75903.0,0.001,ask
75903.1,0.09,ask
75903.4,1.035,ask
75903.8,0.001,ask
75903.9,1.445,ask
75904.0,0.052,ask
75904.1,0.06,ask
75904.3,0.562,ask
75904.4,0.006,ask
75904.5,0.159,ask
75904.9,0.266,ask
75905.0,0.16,ask
75905.1,0.004,ask
75905.2,0.131,ask
75905.4,0.001,ask
75905.5,1.883,ask
75906.3,0.065,ask
75906.4,0.197,ask
75906.8,0.548,ask
75906.9,0.001,ask
75907.0,0.03,ask
75907.5,0.094,ask
75907.6,1.444,ask
75907.7,0.56,ask
75907.8,0.63,ask
75907.9,1.035,ask
75908.0,0.052,ask
75908.1,0.561,ask
75908.2,0.013,ask
75908.4,0.05,ask
75908.5,0.049,ask
75908.6,0.358,ask
75908.7,0.009,ask
75908.8,0.101,ask
75909.0,0.177,ask
75909.1,3.034,ask
75909.2,1.924,ask
75909.4,0.001,ask
75909.5,0.067,ask
75909.6,0.107,ask
75909.9,0.066,ask
75910.0,2.414,ask
75910.1,0.004,ask
75910.3,0.053,ask
75910.5,0.001,ask
75910.6,0.612,ask
75910.8,0.003,ask
75911.0,1.681,ask
75911.2,0.009,ask
75911.3,0.384,ask
75911.5,0.001,ask
75911.6,0.03,ask
75911.7,1.798,ask
75911.8,0.004,ask
price,volume,side
76237.4,16.501,bid
76237.1,0.006,bid
76237.0,0.159,bid
76236.4,0.02,bid
76236.0,0.052,bid
76235.9,0.001,bid
76235.3,0.026,bid
76235.2,0.001,bid
76235.0,0.04,bid
76234.9,0.033,bid
76234.8,0.302,bid
76234.7,1.325,bid
76234.6,0.438,bid
76234.5,0.195,bid
76234.4,0.172,bid
76234.3,0.157,bid
76234.1,0.194,bid
76234.0,0.04,bid
76233.8,0.033,bid
76233.7,0.497,bid
76233.6,0.06,bid
76233.5,1.194,bid
76233.4,0.04,bid
76233.1,0.02,bid
76233.0,0.02,bid
76232.9,0.014,bid
76232.8,0.013,bid
76232.6,0.111,bid
76232.5,0.074,bid
76232.4,0.226,bid
76232.3,0.079,bid
76232.2,0.014,bid
76232.1,0.699,bid
76232.0,0.13,bid
76231.9,0.079,bid
76231.8,0.023,bid
76231.7,0.001,bid
76231.4,0.16,bid
76231.2,0.808,bid
76231.1,0.36,bid
76230.6,0.001,bid
76230.3,0.02,bid
76230.2,0.001,bid
76230.1,0.087,bid
76230.0,0.16,bid
76229.9,0.04,bid
76229.8,0.079,bid
76229.7,0.005,bid
76229.6,0.104,bid
76229.5,0.36,bid
76229.1,0.001,bid
76228.9,0.045,bid
76228.7,0.066,bid
76228.4,0.087,bid
76228.3,1.444,bid
76228.1,0.068,bid
76228.0,0.573,bid
76227.9,0.001,bid
76227.8,2.307,bid
76227.7,2.072,bid
76227.6,0.002,bid
76227.5,0.001,bid
76227.4,0.094,bid
76227.2,0.001,bid
76227.1,0.065,bid
76226.9,0.121,bid
76226.8,1.391,bid
76226.7,0.099,bid
76226.5,0.159,bid
76226.3,0.001,bid
76226.1,0.067,bid
76226.0,0.026,bid
76225.9,0.026,bid
76225.8,0.066,bid
76225.6,0.026,bid
76225.4,0.21,bid
76225.3,0.001,bid
76225.2,1.444,bid
76225.0,0.001,bid
76224.9,0.21,bid
76224.8,0.045,bid
76224.7,0.105,bid
76224.6,0.16,bid
76224.4,0.04,bid
76224.2,0.066,bid
76223.9,0.006,bid
76223.8,0.001,bid
76223.7,0.013,bid
76223.6,0.065,bid
76223.5,0.026,bid
76223.4,0.066,bid
76223.3,3.33,bid
76223.2,0.291,bid
76223.1,0.028,bid
76223.0,0.159,bid
76222.9,1.107,bid
76222.6,5.419,bid
76222.5,0.004,bid
76222.4,0.054,bid
76222.3,0.754,bid
76222.1,0.004,bid
76222.0,0.231,bid
76221.9,0.558,bid
76221.7,0.002,bid
76221.5,0.197,bid
76221.3,1.444,bid
76221.2,0.754,bid
76221.1,0.373,bid
76220.9,0.01,bid
76220.8,0.03,bid
76220.6,0.36,bid
76220.4,0.087,bid
76220.3,0.586,bid
76220.2,0.158,bid
76220.1,1.87,bid
76220.0,0.342,bid
76219.5,0.16,bid
76219.3,0.001,bid
76219.1,0.066,bid
76219.0,1.035,bid
76218.8,0.065,bid
76218.7,0.011,bid
76218.6,0.157,bid
76218.5,2.13,bid
76218.3,0.001,bid
76218.1,0.018,bid
76218.0,0.009,bid
76217.9,0.01,bid
76217.8,0.16,bid
76217.7,1.458,bid
76217.6,0.616,bid
76217.5,0.002,bid
76217.3,0.595,bid
76216.5,0.351,bid
76216.4,0.004,bid
76216.2,0.001,bid
76216.1,1.444,bid
76216.0,0.211,bid
76215.6,0.095,bid
76215.3,0.158,bid
76215.2,0.011,bid
76215.1,2.363,bid
76215.0,5.816,bid
76214.9,0.099,bid
76214.7,0.029,bid
76214.6,1.039,bid
76214.5,0.045,bid
76214.4,0.159,bid
76214.1,0.36,bid
76213.8,0.531,bid
76213.7,0.014,bid
76213.5,0.143,bid
76213.4,0.529,bid
76213.2,0.001,bid
76213.1,2.467,bid
76212.8,0.003,bid
76212.5,0.171,bid
76212.3,0.29,bid
76212.2,1.496,bid
76212.1,1.744,bid
76212.0,2.073,bid
76211.9,0.36,bid
76211.7,0.001,bid
76211.3,0.001,bid
76211.1,0.062,bid
76211.0,0.159,bid
76210.9,0.103,bid
76210.6,0.001,bid
76210.5,0.082,bid
76210.3,0.01,bid
76210.2,0.01,bid
76210.1,0.006,bid
76210.0,0.067,bid
76209.9,0.531,bid
76209.7,0.006,bid
76209.6,0.491,bid
76209.5,0.529,bid
76209.3,0.103,bid
76208.9,2.455,bid
76208.7,0.004,bid
76208.6,1.035,bid
76208.0,0.056,bid
76207.8,0.014,bid
76207.7,0.144,bid
76207.6,1.444,bid
76207.5,0.001,bid
76207.3,0.001,bid
76207.1,1.967,bid
76207.0,0.2,bid
76206.5,0.117,bid
76206.3,1.968,bid
76206.1,1.48,bid
76206.0,0.53,bid
76205.9,0.511,bid
76205.8,0.006,bid
76205.7,0.131,bid
76205.6,0.53,bid
76205.5,0.07,bid
76205.3,0.01,bid
76205.2,0.002,bid
76237.5,2.607,ask
76239.0,0.001,ask
76241.0,0.001,ask
76241.5,0.001,ask
76243.3,0.197,ask
76243.4,0.781,ask
76243.5,0.001,ask
76243.6,0.003,ask
76244.0,0.183,ask
76244.5,0.005,ask
76244.6,0.012,ask
76244.7,0.586,ask
76245.0,0.213,ask
76245.1,0.066,ask
76245.2,0.072,ask
76245.3,0.001,ask
76245.5,0.005,ask
76245.9,0.031,ask
76246.0,1.446,ask
76246.1,0.101,ask
76246.2,0.021,ask
76246.3,0.039,ask
76246.4,0.066,ask
76246.5,0.091,ask
76246.6,0.066,ask
76246.7,0.066,ask
76247.1,0.066,ask
76247.3,0.067,ask
76247.5,0.005,ask
76247.7,0.013,ask
76247.8,0.001,ask
76247.9,0.032,ask
76248.0,0.552,ask
76248.1,0.066,ask
76248.4,0.066,ask
76248.6,0.009,ask
76248.8,0.017,ask
76248.9,3.2,ask
76249.0,0.01,ask
76249.1,1.445,ask
76249.3,0.026,ask
76249.4,0.003,ask
76249.9,0.074,ask
76250.0,7.774,ask
76250.1,0.001,ask
76250.4,0.918,ask
76250.5,0.013,ask
76250.8,0.013,ask
76250.9,0.026,ask
76251.0,0.066,ask
76251.1,0.564,ask
76251.2,0.003,ask
76251.3,0.385,ask
76251.4,0.013,ask
76251.5,1.008,ask
76251.6,0.004,ask
76251.7,0.001,ask
76251.8,0.108,ask
76251.9,0.066,ask
76252.1,0.003,ask
76252.2,1.51,ask
76252.3,0.001,ask
76252.4,0.001,ask
76252.5,0.001,ask
76252.6,0.198,ask
76252.7,0.066,ask
76252.8,0.003,ask
76252.9,0.153,ask
76253.0,0.001,ask
76253.1,1.036,ask
76253.2,0.026,ask
76253.3,0.001,ask
76253.5,0.002,ask
76253.6,0.001,ask
76253.7,0.001,ask
76253.8,0.026,ask
76253.9,0.026,ask
76254.0,0.001,ask
76254.1,0.028,ask
76254.2,0.002,ask
76254.3,0.374,ask
76254.5,0.014,ask
76254.7,0.017,ask
76254.8,0.041,ask
76254.9,0.066,ask
76255.0,0.111,ask
76255.1,0.136,ask
76255.2,0.078,ask
76255.3,0.165,ask
76255.4,0.007,ask
76255.5,0.106,ask
76255.8,1.298,ask
76255.9,1.444,ask
76256.0,0.002,ask
76256.1,0.21,ask
76256.2,0.056,ask
76256.3,0.157,ask
76256.5,0.205,ask
76256.6,0.185,ask
76256.7,0.027,ask
76256.8,0.067,ask
76256.9,0.013,ask
76257.0,1.223,ask
76257.1,0.052,ask
76257.2,0.013,ask
76257.3,0.045,ask
76257.4,0.087,ask
76257.5,0.001,ask
76257.6,0.236,ask
76257.7,0.046,ask
76258.0,0.36,ask
76258.2,0.367,ask
76258.3,0.02,ask
76258.4,0.031,ask
76258.5,0.029,ask
76258.6,0.433,ask
76258.7,0.06,ask
76258.8,0.168,ask
76258.9,0.119,ask
76259.0,0.243,ask
76259.1,0.147,ask
76259.2,1.567,ask
76259.3,0.183,ask
76259.4,0.066,ask
76259.6,0.001,ask
76259.8,0.058,ask
76259.9,0.06,ask
76260.0,1.004,ask
76260.1,0.002,ask
76260.2,0.395,ask
76260.3,0.001,ask
76260.4,1.512,ask
76260.5,0.002,ask
