price,volume,side
91471.7,0.002,ask
91471.8,0.149,ask
91471.9,0.001,ask
91472.3,0.003,ask
91472.4,1.135,ask
91472.5,0.01,ask
91472.7,0.248,ask
91472.8,0.134,ask
91472.9,0.15,ask
91473.0,0.032,ask
91473.1,0.011,ask
91473.2,0.002,ask
91473.4,0.002,ask
91473.5,0.022,ask
91473.6,0.011,ask
91473.7,0.04,ask
91473.8,0.011,ask
91473.9,1.093,ask
91474.0,0.021,ask
91474.1,0.016,ask
91474.3,0.109,ask
91474.4,0.044,ask
91475.1,0.027,ask
91475.4,0.128,ask
91475.5,0.16,ask
91475.6,1.281,ask
91475.7,0.002,ask
91475.8,0.432,ask
91475.9,0.48,ask
91476.0,0.384,ask
91476.1,0.124,ask
91476.3,0.085,ask
91476.4,0.611,ask
91476.5,0.032,ask
91476.6,0.391,ask
91476.8,0.016,ask
91477.0,0.18,ask
91477.1,0.016,ask
91477.2,0.025,ask
91477.3,0.16,ask
91477.4,0.001,ask
91477.5,0.023,ask
91477.6,0.766,ask
91477.7,0.075,ask
91477.8,0.032,ask
91477.9,0.159,ask
91478.0,0.002,ask
91478.2,0.023,ask
91478.3,0.055,ask
91478.5,0.003,ask
91478.7,0.149,ask
91478.8,0.003,ask
91479.0,0.052,ask
91479.1,0.064,ask
91479.2,0.001,ask
91479.3,0.112,ask
91479.4,0.128,ask
91479.5,0.112,ask
91479.6,0.5,ask
91479.8,0.196,ask
91479.9,0.021,ask
91480.2,0.001,ask
91480.5,0.003,ask
91480.6,1.032,ask
91480.7,0.01,ask
91480.8,0.207,ask
91480.9,0.063,ask
91481.0,0.628,ask
91481.1,0.016,ask
91481.2,0.001,ask
91481.6,0.003,ask
91481.9,0.001,ask
91482.1,0.529,ask
91482.4,0.001,ask
91482.5,0.016,ask
91482.6,0.018,ask
91482.9,0.001,ask
91484.2,1.093,ask
91484.4,0.309,ask
91484.7,0.001,ask
91484.8,0.018,ask
91485.0,1.14,ask
91485.4,0.03,ask
91485.9,1.229,ask
91486.0,0.18,ask
91486.3,0.021,ask
91486.4,0.02,ask
91486.5,0.006,ask
91486.7,0.005,ask
91486.8,0.524,ask
91486.9,0.6,ask
91487.0,0.005,ask
91487.1,0.134,ask
91487.2,0.006,ask
91487.4,0.149,ask
91487.6,0.392,ask
91487.7,0.03,ask
91488.1,0.004,ask
91488.3,0.149,ask
91488.4,0.001,ask
91488.9,0.008,ask
91489.0,0.053,ask
91489.4,0.072,ask
91490.1,0.001,ask
91490.2,0.001,ask
91490.5,0.219,ask
